BOROUGH,Year,Geo Place Name,Name,Measure,Measure Info,Data_Value,Pollutant_Change,Pollutant_Rate_Change,Stations,Total_Level2,Total_DCFC,Public_Pct,Avg_Level2_Per_Station,Avg_DCFC_Per_Station,EV_Growth_Rate,EV_Station_Density,Chargers_Per_Station,Level2_to_DCFC_Ratio,Time_Since_EV_Adoption
BRONX,2016,South Bronx,Ozone (O3),Mean,ppb,32.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
QUEENS,2016,Southwest Queens,Fine particles (PM 2.5),Mean,mcg/m3,7.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
STATEN ISLAND,2016,Tottenville and Great Kills (CD3),Fine particles (PM 2.5),Mean,mcg/m3,7.5,0,0,2,6,0,1,3,NA,1,0.034482758620689655,3,NA,2
BROOKLYN,2016,Bedford Stuyvesant (CD3),Nitrogen dioxide (NO2),Mean,ppb,16,0.5999999999999996,0.03896103896103894,4,12,0,1,3,NA,-0.2,0.057971014492753624,3,NA,2
STATEN ISLAND,2016,Tottenville and Great Kills (CD3),Nitrogen dioxide (NO2),Mean,ppb,6.6,-4.300000000000001,-0.3944954128440368,2,6,0,1,3,NA,1,0.034482758620689655,3,NA,2
QUEENS,2016,Jamaica,Fine particles (PM 2.5),Mean,mcg/m3,7.9,0.3000000000000007,0.03947368421052641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
QUEENS,2016,Southeast Queens,Nitrogen dioxide (NO2),Mean,ppb,24,11.2,0.8749999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
MANHATTAN,2016,Union Square-Lower Manhattan,Nitrogen dioxide (NO2),Mean,ppb,29.4,5.699999999999999,0.24050632911392403,78,232,0,1,2.9743589743589745,NA,0.4444444444444444,3.5454545454545454,2.9743589743589745,NA,2
MANHATTAN,2016,Union Square-Lower Manhattan,Nitrogen dioxide (NO2),Mean,ppb,21.2,-8.2,-0.2789115646258503,78,232,0,1,2.9743589743589745,NA,0.4444444444444444,3.5454545454545454,2.9743589743589745,NA,2
QUEENS,2016,Long Island City - Astoria,Nitrogen dioxide (NO2),Mean,ppb,16,-8,-0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
QUEENS,2016,Southwest Queens,Nitrogen dioxide (NO2),Mean,ppb,24.9,8.899999999999999,0.5562499999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
BRONX,2016,Kingsbridge - Riverdale,Fine particles (PM 2.5),Mean,mcg/m3,8,-0.3000000000000007,-0.036144578313253094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
BRONX,2016,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),Mean,ppb,13,-3,-0.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
QUEENS,2016,West Queens,Ozone (O3),Mean,ppb,33.1,-0.7999999999999972,-0.023598820058996967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
BRONX,2016,Kingsbridge - Riverdale,Ozone (O3),Mean,ppb,32.5,-0.29999999999999716,-0.009146341463414549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
QUEENS,2016,West Queens,Fine particles (PM 2.5),Mean,mcg/m3,8.5,0.5999999999999996,0.07594936708860754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
QUEENS,2016,West Queens,Nitrogen dioxide (NO2),Mean,ppb,26.8,1.9000000000000021,0.07630522088353422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
QUEENS,2017,Southeast Queens,Fine particles (PM 2.5),Mean,mcg/m3,6.8,-1.7000000000000002,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,Gramercy Park - Murray Hill,Fine particles (PM 2.5),Mean,mcg/m3,10.3,0.8000000000000007,0.08421052631578956,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
MANHATTAN,2017,Gramercy Park - Murray Hill,Nitrogen dioxide (NO2),Mean,ppb,30.3,9.100000000000001,0.429245283018868,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
BROOKLYN,2017,Williamsburg - Bushwick,Fine particles (PM 2.5),Mean,mcg/m3,8.2,-0.3000000000000007,-0.035294117647058906,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
BROOKLYN,2017,Brooklyn,Nitrogen dioxide (NO2),Mean,ppb,18.5,2.5,0.15625,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
BRONX,2017,Morrisania and Crotona (CD3),Fine particles (PM 2.5),Mean,mcg/m3,7.9,-0.09999999999999964,-0.012499999999999956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Jamaica and Hollis (CD12),Fine particles (PM 2.5),Mean,mcg/m3,7.1,0.2999999999999998,0.044117647058823505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,Central Harlem (CD10),Fine particles (PM 2.5),Mean,mcg/m3,7.9,-2.4000000000000004,-0.23300970873786409,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
QUEENS,2017,Southeast Queens,Nitrogen dioxide (NO2),Mean,ppb,16.4,-10.400000000000002,-0.3880597014925374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,Bedford Stuyvesant - Crown Heights,Fine particles (PM 2.5),Mean,mcg/m3,7.5,-0.6999999999999993,-0.08536585365853651,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
QUEENS,2017,Jamaica and Hollis (CD12),Nitrogen dioxide (NO2),Mean,ppb,17.8,1.4000000000000021,0.08536585365853672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,Williamsburg - Bushwick,Nitrogen dioxide (NO2),Mean,ppb,20.7,2.1999999999999993,0.11891891891891888,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
BROOKLYN,2017,Williamsburg - Bushwick,Fine particles (PM 2.5),Mean,mcg/m3,9.4,1.9000000000000004,0.25333333333333335,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
BRONX,2017,Northeast Bronx,Nitrogen dioxide (NO2),Mean,ppb,18.9,5.899999999999999,0.45384615384615373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Jamaica,Nitrogen dioxide (NO2),Mean,ppb,23.8,6,0.33707865168539325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Queens,Fine particles (PM 2.5),Mean,mcg/m3,7.2,0.10000000000000053,0.014084507042253596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Queens,Nitrogen dioxide (NO2),Mean,ppb,17.9,-5.900000000000002,-0.24789915966386564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Southwest Queens,Nitrogen dioxide (NO2),Mean,ppb,24,6.100000000000001,0.340782122905028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,East Harlem,Nitrogen dioxide (NO2),Mean,ppb,22.4,-7.900000000000002,-0.2607260726072608,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
QUEENS,2017,Southwest Queens,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",16,-2.6000000000000014,-0.1397849462365592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,Bedford Stuyvesant (CD3),Nitrogen dioxide (NO2),Mean,ppb,26.7,6,0.2898550724637681,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
BROOKLYN,2017,Brooklyn,Fine particles (PM 2.5),Mean,mcg/m3,7.5,-1.9000000000000004,-0.20212765957446813,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
BROOKLYN,2017,Fort Greene and Brooklyn Heights (CD2),Fine particles (PM 2.5),Mean,mcg/m3,8.3,0.8000000000000007,0.10666666666666676,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
QUEENS,2017,Long Island City and Astoria (CD1),Fine particles (PM 2.5),Mean,mcg/m3,7.7,0.5,0.06944444444444445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,High Bridge - Morrisania,Fine particles (PM 2.5),Mean,mcg/m3,8.6,0.6999999999999993,0.08860759493670876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,Chelsea - Clinton,Fine particles (PM 2.5),Mean,mcg/m3,11.2,3.299999999999999,0.4177215189873416,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
MANHATTAN,2017,Chelsea - Clinton,Nitrogen dioxide (NO2),Mean,ppb,31.9,9.5,0.4241071428571429,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
BRONX,2017,Fordham and University Heights (CD5),Nitrogen dioxide (NO2),Mean,ppb,22,3.1000000000000014,0.1640211640211641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,East New York and Starrett City (CD5),Nitrogen dioxide (NO2),Mean,ppb,13,-13.7,-0.5131086142322098,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
QUEENS,2017,West Queens,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",12,-4,-0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,Bedford Stuyvesant - Crown Heights,Nitrogen dioxide (NO2),Mean,ppb,20.1,7.100000000000001,0.5461538461538462,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
MANHATTAN,2017,East Harlem,Nitrogen dioxide (NO2),Mean,ppb,22.4,-9.5,-0.29780564263322884,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
BRONX,2017,Fordham - Bronx Pk,Nitrogen dioxide (NO2),Mean,ppb,19.2,-2.8000000000000007,-0.12727272727272732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,Fort Greene and Brooklyn Heights (CD2),Nitrogen dioxide (NO2),Mean,ppb,21.7,1.5999999999999979,0.07960199004975113,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
QUEENS,2017,Jamaica and Hollis (CD12),Nitrogen dioxide (NO2),Mean,ppb,13.8,-10.2,-0.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,Central Harlem - Morningside Heights,Nitrogen dioxide (NO2),Mean,ppb,27.5,5.100000000000001,0.2276785714285715,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
BRONX,2017,Northeast Bronx,Nitrogen dioxide (NO2),Mean,ppb,21.3,2.1000000000000014,0.10937500000000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,Chelsea - Clinton,Fine particles (PM 2.5),Mean,mcg/m3,9.9,-1.299999999999999,-0.11607142857142848,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
BROOKLYN,2017,East New York and Starrett City (CD5),Nitrogen dioxide (NO2),Mean,ppb,24.1,2.400000000000002,0.11059907834101393,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
QUEENS,2017,Flushing and Whitestone (CD7),Nitrogen dioxide (NO2),Mean,ppb,18.5,4.699999999999999,0.3405797101449275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,East Harlem (CD11),Fine particles (PM 2.5),Mean,mcg/m3,8.4,-1.5,-0.15151515151515152,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
QUEENS,2017,West Queens,Nitrogen dioxide (NO2),Mean,ppb,15.8,-2.6999999999999993,-0.1459459459459459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,West Queens,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",2,-0.7999999999999998,-0.28571428571428564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,Bedford Stuyvesant - Crown Heights,Fine particles (PM 2.5),Mean,mcg/m3,8.6,0.29999999999999893,0.03614457831325288,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
STATEN ISLAND,2017,St. George and Stapleton (CD1),Nitrogen dioxide (NO2),Mean,ppb,16.4,9.799999999999999,1.4848484848484849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Southeast Queens,Nitrogen dioxide (NO2),Mean,ppb,21.6,5.800000000000001,0.3670886075949367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Southeast Queens,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",11,-1,-0.08333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Queens,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",14,3,0.2727272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Queens,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
STATEN ISLAND,2017,Staten Island,Nitrogen dioxide (NO2),Mean,ppb,18.9,2.5,0.15243902439024393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,Fort Greene and Brooklyn Heights (CD2),Nitrogen dioxide (NO2),Mean,ppb,27.1,3,0.12448132780082986,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
QUEENS,2017,Long Island City and Astoria (CD1),Nitrogen dioxide (NO2),Mean,ppb,26,4.399999999999999,0.20370370370370364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Fordham - Bronx Pk,Nitrogen dioxide (NO2),Mean,ppb,22.8,1.5,0.07042253521126761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,Lower Manhattan,Nitrogen dioxide (NO2),Mean,ppb,25.8,-1.6999999999999993,-0.06181818181818179,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
MANHATTAN,2017,Manhattan,Nitrogen dioxide (NO2),Mean,ppb,24.6,-1.1999999999999993,-0.046511627906976716,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
MANHATTAN,2017,Lower Manhattan,Fine particles (PM 2.5),Mean,mcg/m3,9,0.5999999999999996,0.07142857142857138,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
MANHATTAN,2017,Manhattan,Fine particles (PM 2.5),Mean,mcg/m3,8.7,-0.3000000000000007,-0.03333333333333341,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
QUEENS,2017,Long Island City - Astoria,Fine particles (PM 2.5),Mean,mcg/m3,8.4,0.7000000000000002,0.09090909090909093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,East New York and Starrett City (CD5),Fine particles (PM 2.5),Mean,mcg/m3,8.2,-0.40000000000000036,-0.046511627906976785,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
BRONX,2017,Fordham and University Heights (CD5),Fine particles (PM 2.5),Mean,mcg/m3,8.3,-0.29999999999999893,-0.03488372093023243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Fordham and University Heights (CD5),Nitrogen dioxide (NO2),Mean,ppb,26.5,3.6999999999999993,0.16228070175438594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,Bedford Stuyvesant - Crown Heights,Nitrogen dioxide (NO2),Mean,ppb,26.2,-0.9000000000000021,-0.03321033210332111,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
BRONX,2017,Northeast Bronx,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",81,32.6,0.6735537190082646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Northeast Bronx,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",36,-45,-0.5555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Fordham - Bronx Pk,Fine particles (PM 2.5),Mean,mcg/m3,8.2,-0.10000000000000142,-0.012048192771084508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Long Island City - Astoria,Fine particles (PM 2.5),Mean,mcg/m3,8.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,Fort Greene and Brooklyn Heights (CD2),Fine particles (PM 2.5),Mean,mcg/m3,9.3,1.1000000000000014,0.1341463414634148,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
BROOKLYN,2017,Bedford Stuyvesant - Crown Heights,Fine particles (PM 2.5),Mean,mcg/m3,7.5,-1.8000000000000007,-0.19354838709677424,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
BRONX,2017,Fordham - Bronx Pk,Fine particles (PM 2.5),Mean,mcg/m3,7.5,-0.6999999999999993,-0.08536585365853651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,East New York,Fine particles (PM 2.5),Mean,mcg/m3,7.5,0,0,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
BRONX,2017,Kingsbridge Heights and Bedford (CD7),Fine particles (PM 2.5),Mean,mcg/m3,8.4,0.9000000000000004,0.12000000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
STATEN ISLAND,2017,Staten Island,Nitrogen dioxide (NO2),Mean,ppb,13.4,-5.499999999999998,-0.29100529100529093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Southeast Queens,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",1,-1,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,East New York,Nitrogen dioxide (NO2),Mean,ppb,13.4,-12.799999999999999,-0.48854961832061067,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
BRONX,2017,Kingsbridge Heights and Bedford (CD7),Nitrogen dioxide (NO2),Mean,ppb,20.3,-6.199999999999999,-0.23396226415094337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Morris Park and Bronxdale (CD11),Nitrogen dioxide (NO2),Mean,ppb,14.4,-5.9,-0.29064039408867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,East New York,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",3,-0.10000000000000009,-0.03225806451612906,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
QUEENS,2017,Flushing - Clearview,Nitrogen dioxide (NO2),Mean,ppb,14,-12,-0.46153846153846156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
STATEN ISLAND,2017,Staten Island,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",19,-13,-0.40625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Flushing and Whitestone (CD7),Nitrogen dioxide (NO2),Mean,ppb,13.9,-0.09999999999999964,-0.0071428571428571175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Southeast Queens,Fine particles (PM 2.5),Mean,mcg/m3,7.5,-0.9000000000000004,-0.10714285714285718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Southeast Queens,Fine particles (PM 2.5),Mean,mcg/m3,6.8,-0.7000000000000002,-0.09333333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
STATEN ISLAND,2017,Staten Island,Fine particles (PM 2.5),Mean,mcg/m3,7.8,0.2999999999999998,0.03999999999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,Williamsburg - Bushwick,Fine particles (PM 2.5),Mean,mcg/m3,9.9,2.4000000000000004,0.32000000000000006,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
BROOKLYN,2017,East New York,Fine particles (PM 2.5),Mean,mcg/m3,9.1,-0.8000000000000007,-0.08080808080808087,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
QUEENS,2017,Jamaica and Hollis (CD12),Fine particles (PM 2.5),Mean,mcg/m3,7.7,0.9000000000000004,0.13235294117647065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Flushing - Clearview,Fine particles (PM 2.5),Mean,mcg/m3,7.9,0.20000000000000018,0.025974025974025997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Flushing - Clearview,Fine particles (PM 2.5),Mean,mcg/m3,7.9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,East Harlem,Fine particles (PM 2.5),Mean,mcg/m3,10.1,1.4000000000000004,0.1609195402298851,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
BRONX,2017,Fordham - Bronx Pk,Fine particles (PM 2.5),Mean,mcg/m3,7.5,-0.9000000000000004,-0.10714285714285718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,Central Harlem (CD10),Nitrogen dioxide (NO2),Mean,ppb,19,-5.600000000000001,-0.22764227642276427,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
MANHATTAN,2017,East Harlem,Nitrogen dioxide (NO2),Mean,ppb,26.8,7.800000000000001,0.41052631578947374,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
QUEENS,2017,Southeast Queens,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",35,21,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Long Island City and Astoria (CD1),Fine particles (PM 2.5),Mean,mcg/m3,9.5,1.5999999999999996,0.2025316455696202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,Central Harlem (CD10),Fine particles (PM 2.5),Mean,mcg/m3,8.4,-1.6999999999999993,-0.16831683168316824,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
BRONX,2017,Bronx,Nitrogen dioxide (NO2),Mean,ppb,19.4,4.999999999999998,0.3472222222222221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BROOKLYN,2017,Bushwick (CD4),Fine particles (PM 2.5),Mean,mcg/m3,8.8,-0.29999999999999893,-0.03296703296703285,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
MANHATTAN,2017,Central Harlem - Morningside Heights,Fine particles (PM 2.5),Mean,mcg/m3,7.9,-0.5,-0.05952380952380952,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
MANHATTAN,2017,Central Harlem - Morningside Heights,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",138,117.6,5.764705882352941,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
QUEENS,2017,Jamaica and Hollis (CD12),Fine particles (PM 2.5),Mean,mcg/m3,8.6,-0.9000000000000004,-0.09473684210526319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,High Bridge - Morrisania,Nitrogen dioxide (NO2),Mean,ppb,27.1,7.700000000000003,0.39690721649484556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,Manhattan,Fine particles (PM 2.5),Mean,mcg/m3,10.4,2.5,0.3164556962025316,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
BROOKLYN,2017,Bedford Stuyvesant - Crown Heights,Fine particles (PM 2.5),Mean,mcg/m3,9.1,0.29999999999999893,0.03409090909090897,16,60,0,1,3.75,NA,3,0.2318840579710145,3.75,NA,3
BRONX,2017,Fordham - Bronx Pk,Fine particles (PM 2.5),Mean,mcg/m3,9.4,1.9000000000000004,0.25333333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),Mean,ppb,21.3,-5.800000000000001,-0.21402214022140223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),Mean,ppb,17.3,-4,-0.18779342723004694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Jamaica,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",59,24,0.6857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Northeast Bronx,Fine particles (PM 2.5),Mean,mcg/m3,9.3,-0.09999999999999964,-0.010638297872340387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,Central Harlem - Morningside Heights,Fine particles (PM 2.5),Mean,mcg/m3,9.9,-0.5,-0.04807692307692307,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
MANHATTAN,2017,Central Harlem - Morningside Heights,Nitrogen dioxide (NO2),Mean,ppb,22.6,-4.199999999999999,-0.15671641791044774,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
BRONX,2017,Northeast Bronx,Nitrogen dioxide (NO2),Mean,ppb,14.4,-2.9000000000000004,-0.16763005780346824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Fordham - Bronx Pk,Nitrogen dioxide (NO2),Mean,ppb,14.9,0.5,0.034722222222222224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Kingsbridge - Riverdale,Ozone (O3),Mean,ppb,27.5,-5,-0.15384615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
BRONX,2017,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),Mean,ppb,13,-1.9000000000000004,-0.12751677852348994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
QUEENS,2017,Southeast Queens,Ozone (O3),Mean,ppb,31.7,-1.4000000000000021,-0.042296072507552934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
MANHATTAN,2017,Lower Manhattan,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",18,-120,-0.8695652173913043,60,175,0,1,2.9166666666666665,NA,-0.23076923076923078,2.727272727272727,2.9166666666666665,NA,3
BRONX,2017,High Bridge - Morrisania,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",78,42,1.1666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
